"id","Count","Price","ItemId"
1534,1,50000,"ElzPeorXNVK8YaW0kv53"
1535,2,3999,"ElzPeorXNVZ3NaW0kv53"
1536,2,5997,"ElzPeorXNVZ3NaW0kv53"
1537,1,5998,"ElzPeorXNVZ3NaW0kv53"
1538,2,5999,"ElzPeorXNVZ3NaW0kv53"
1539,3,6000,"ElzPeorXNVZ3NaW0kv53"
1540,1,7880,"ElzPeorXNVZ3NaW0kv53"
1541,1,8000,"ElzPeorXNVZ3NaW0kv53"
1542,1,9000,"ElzPeorXNVZ3NaW0kv53"
1543,1,14444,"ElzPeorXNVZ3NaW0kv53"
1544,1,47000,"ElzPeorXNVZ3NaW0kv53"
1545,1,48000,"ElzPeorXNVZ3NaW0kv53"
1546,2,50000,"ElzPeorXNVaJQaW0kv53"
1547,1,50000,"ElzPeorXNVaJQaW0kv53"
1548,540,3,"ElzPeorXNVjNaW0kv53J"
1549,500,3,"ElzPeorXNVjNaW0kv53J"
1550,351,3,"ElzPeorXNVjNaW0kv53J"
1551,144,3,"ElzPeorXNVjNaW0kv53J"
1552,15,3,"ElzPeorXNVjNaW0kv53J"
1553,3500,4,"ElzPeorXNVjNaW0kv53J"
1554,650,4,"ElzPeorXNVjNaW0kv53J"
1555,529,4,"ElzPeorXNVjNaW0kv53J"
1556,419,4,"ElzPeorXNVjNaW0kv53J"
1557,400,4,"ElzPeorXNVjNaW0kv53J"
1558,400,4,"ElzPeorXNVjNaW0kv53J"
1559,399,4,"ElzPeorXNVjNaW0kv53J"
1560,399,4,"ElzPeorXNVjNaW0kv53J"
1561,375,4,"ElzPeorXNVjNaW0kv53J"
1562,373,4,"ElzPeorXNVjNaW0kv53J"
1563,3,50,"ElzPeorXNVjjNaW0kv53"
1564,1,50,"ElzPeorXNVjjNaW0kv53"
1565,5,52,"ElzPeorXNVjjNaW0kv53"
1566,2,52,"ElzPeorXNVjjNaW0kv53"
1567,7,53,"ElzPeorXNVjjNaW0kv53"
1568,53,54,"ElzPeorXNVjjNaW0kv53"
1569,53,54,"ElzPeorXNVjjNaW0kv53"
1570,53,54,"ElzPeorXNVjjNaW0kv53"
1571,40,54,"ElzPeorXNVjjNaW0kv53"
1572,38,54,"ElzPeorXNVjjNaW0kv53"
1573,34,54,"ElzPeorXNVjjNaW0kv53"
1574,34,54,"ElzPeorXNVjjNaW0kv53"
1575,22,54,"ElzPeorXNVjjNaW0kv53"
1576,20,54,"ElzPeorXNVjjNaW0kv53"
1577,17,54,"ElzPeorXNVjjNaW0kv53"
1578,1,248,"ElzPeorXNVjpNaW0kv53"
1579,69,249,"ElzPeorXNVjpNaW0kv53"
1580,2916,250,"ElzPeorXNVjpNaW0kv53"
1581,1,250,"ElzPeorXNVjpNaW0kv53"
1582,300,288,"ElzPeorXNVjpNaW0kv53"
1583,1,450,"ElzPeorXNVjpNaW0kv53"
1584,1,500,"ElzPeorXNVjpNaW0kv53"
1585,5,47,"ElzPeorXNVlxLaW0kv53"
1586,6,48,"ElzPeorXNVlxLaW0kv53"
1587,1,48,"ElzPeorXNVlxLaW0kv53"
1588,4,49,"ElzPeorXNVlxLaW0kv53"
1589,548,70,"ElzPeorXNVlxLaW0kv53"
1590,6,74,"ElzPeorXNVlxLaW0kv53"
1591,58,86,"ElzPeorXNVlxLaW0kv53"
1592,2,120,"ElzPeorXNVlxLaW0kv53"
1593,1,180000,"ElzPeorXNVp3LaW0kv53"
1594,1,200000,"ElzPeorXNVp3LaW0kv53"
1595,1,400000,"ElzPeorXNVp3LaW0kv53"
1596,1,39,"ElzPeorXNVvxNaW0kv53"
1597,34,40,"ElzPeorXNVvxNaW0kv53"
1598,1,40,"ElzPeorXNVvxNaW0kv53"
1599,21,59,"ElzPeorXNVvxNaW0kv53"
1600,31,60,"ElzPeorXNVvxNaW0kv53"
1601,2,90,"ElzPeorXNVvxNaW0kv53"
1602,6,100,"ElzPeorXNVvxNaW0kv53"
1603,5,100,"ElzPeorXNVvxNaW0kv53"
1604,4,125,"ElzPeorXNVvxNaW0kv53"
1605,1,150,"ElzPeorXNVvxNaW0kv53"
1606,2,450,"ElzPeorXNVvxNaW0kv53"
1607,1,75987,"JVM29l7kQZ2KQ80q6WDG"
1608,1,7750,"JVM29l7kQZ3MN80q6WDG"
1609,1,7800,"JVM29l7kQZ3MN80q6WDG"
1610,1,7899,"JVM29l7kQZ3MN80q6WDG"
1611,1,7900,"JVM29l7kQZ3MN80q6WDG"
1612,1,8000,"JVM29l7kQZ3MN80q6WDG"
1613,1,8000,"JVM29l7kQZ3MN80q6WDG"
1614,1,8500,"JVM29l7kQZ3MN80q6WDG"
1615,1,8558,"JVM29l7kQZ3MN80q6WDG"
1616,1,8600,"JVM29l7kQZ3MN80q6WDG"
1617,1,8700,"JVM29l7kQZ3MN80q6WDG"
1618,2,8900,"JVM29l7kQZ3MN80q6WDG"
1619,1,9900,"JVM29l7kQZ3MN80q6WDG"
1620,1,9990,"JVM29l7kQZ3MN80q6WDG"
1621,1,9999,"JVM29l7kQZ3MN80q6WDG"
1622,1,9999,"JVM29l7kQZ3MN80q6WDG"
1623,1,599000,"JVM29l7kQZ6mQ80q6WDG"
1624,179,11,"JVM29l7kQZ8AY80q6WDG"
1625,500,12,"JVM29l7kQZ8AY80q6WDG"
1626,324,12,"JVM29l7kQZ8AY80q6WDG"
1627,52,12,"JVM29l7kQZ8AY80q6WDG"
1628,283,13,"JVM29l7kQZ8AY80q6WDG"
1629,245,13,"JVM29l7kQZ8AY80q6WDG"
1630,1955,14,"JVM29l7kQZ8AY80q6WDG"
1631,739,14,"JVM29l7kQZ8AY80q6WDG"
1632,100,14,"JVM29l7kQZ8AY80q6WDG"
1633,99,14,"JVM29l7kQZ8AY80q6WDG"
1634,404,15,"JVM29l7kQZ8AY80q6WDG"
1635,400,15,"JVM29l7kQZ8AY80q6WDG"
1636,1,16,"JVM29l7kQZ8AY80q6WDG"
1637,700,20,"JVM29l7kQZ8AY80q6WDG"
1638,340,20,"JVM29l7kQZ8AY80q6WDG"
1639,6,550,"JVM29l7kQZAAL80q6WDG"
1640,84,649,"JVM29l7kQZAAL80q6WDG"
1641,3,649,"JVM29l7kQZAAL80q6WDG"
1642,1,649,"JVM29l7kQZAAL80q6WDG"
1643,63,650,"JVM29l7kQZAAL80q6WDG"
1644,5,799,"JVM29l7kQZAAL80q6WDG"
1645,16,800,"JVM29l7kQZAAL80q6WDG"
1646,9,2000,"JVM29l7kQZAAL80q6WDG"
1647,95,7,"JVM29l7kQZAL80q6WDGp"
1648,5123,8,"JVM29l7kQZAL80q6WDGp"
1649,6079,9,"JVM29l7kQZAL80q6WDGp"
1650,680,9,"JVM29l7kQZAL80q6WDGp"
1651,3745,10,"JVM29l7kQZAL80q6WDGp"
1652,1259,10,"JVM29l7kQZAL80q6WDGp"
1653,656,10,"JVM29l7kQZAL80q6WDGp"
1654,260,10,"JVM29l7kQZAL80q6WDGp"
1655,209,10,"JVM29l7kQZAL80q6WDGp"
1656,200,10,"JVM29l7kQZAL80q6WDGp"
1657,174,10,"JVM29l7kQZAL80q6WDGp"
1658,85,10,"JVM29l7kQZAL80q6WDGp"
1659,1655,11,"JVM29l7kQZAL80q6WDGp"
1660,1654,11,"JVM29l7kQZAL80q6WDGp"
1661,1157,11,"JVM29l7kQZAL80q6WDGp"
1662,1,10000,"JVM29l7kQZDmY80q6WDG"
1663,1,13000,"JVM29l7kQZDmY80q6WDG"
1664,1,13200,"JVM29l7kQZDmY80q6WDG"
1665,1,15000,"JVM29l7kQZDmY80q6WDG"
1666,1,19000,"JVM29l7kQZDmY80q6WDG"
1667,2,20000,"JVM29l7kQZDmY80q6WDG"
1668,1,30000,"JVM29l7kQZDmY80q6WDG"
1669,1,40000,"JVM29l7kQZDmY80q6WDG"
1670,2,100000,"JVM29l7kQZDmY80q6WDG"
1671,1,45000,"JVM29l7kQZMML80q6WDG"
1672,1,47000,"JVM29l7kQZMML80q6WDG"
1673,1,48000,"JVM29l7kQZMML80q6WDG"
1674,1,49000,"JVM29l7kQZMML80q6WDG"
1675,2,50000,"JVM29l7kQZMML80q6WDG"
1676,1,50000,"JVM29l7kQZMML80q6WDG"
1677,1,55000,"JVM29l7kQZMML80q6WDG"
1678,1,58999,"JVM29l7kQZMML80q6WDG"
1679,1,69000,"JVM29l7kQZMML80q6WDG"
1680,1,98999,"JVM29l7kQZMML80q6WDG"
1681,7,49,"JVM29l7kQZW5N80q6WDG"
1682,4,49,"JVM29l7kQZW5N80q6WDG"
1683,3,49,"JVM29l7kQZW5N80q6WDG"
1684,2,49,"JVM29l7kQZW5N80q6WDG"
1685,2,49,"JVM29l7kQZW5N80q6WDG"
1686,3,50,"JVM29l7kQZW5N80q6WDG"
1687,2,50,"JVM29l7kQZW5N80q6WDG"
1688,2,54,"JVM29l7kQZW5N80q6WDG"
1689,13,55,"JVM29l7kQZW5N80q6WDG"
1690,2,58,"JVM29l7kQZW5N80q6WDG"
1691,1,66,"JVM29l7kQZW5N80q6WDG"
1692,50,70,"JVM29l7kQZW5N80q6WDG"
1693,4,79,"JVM29l7kQZW5N80q6WDG"
1694,3,80,"JVM29l7kQZW5N80q6WDG"
1695,1,84,"JVM29l7kQZW5N80q6WDG"
1696,4,49,"JVM29l7kQZZwQ80q6WDG"
1697,4,49,"JVM29l7kQZZwQ80q6WDG"
1698,1,49,"JVM29l7kQZZwQ80q6WDG"
1699,23,50,"JVM29l7kQZZwQ80q6WDG"
1700,23,50,"JVM29l7kQZZwQ80q6WDG"
1701,1,50,"JVM29l7kQZZwQ80q6WDG"
1702,2,52,"JVM29l7kQZZwQ80q6WDG"
1703,19,53,"JVM29l7kQZZwQ80q6WDG"
1704,19,53,"JVM29l7kQZZwQ80q6WDG"
1705,18,53,"JVM29l7kQZZwQ80q6WDG"
1706,9,53,"JVM29l7kQZZwQ80q6WDG"
1707,1,53,"JVM29l7kQZZwQ80q6WDG"
1708,1,53,"JVM29l7kQZZwQ80q6WDG"
1709,12,54,"JVM29l7kQZZwQ80q6WDG"
1710,48,55,"JVM29l7kQZZwQ80q6WDG"
1711,1,40,"JVM29l7kQZpwY80q6WDG"
1712,9,41,"JVM29l7kQZpwY80q6WDG"
1713,5,41,"JVM29l7kQZpwY80q6WDG"
1714,5,41,"JVM29l7kQZpwY80q6WDG"
1715,4,41,"JVM29l7kQZpwY80q6WDG"
1716,1,41,"JVM29l7kQZpwY80q6WDG"
1717,73,42,"JVM29l7kQZpwY80q6WDG"
1718,72,42,"JVM29l7kQZpwY80q6WDG"
1719,68,42,"JVM29l7kQZpwY80q6WDG"
1720,1,42,"JVM29l7kQZpwY80q6WDG"
1721,5,43,"JVM29l7kQZpwY80q6WDG"
1722,4,43,"JVM29l7kQZpwY80q6WDG"
1723,1,44,"JVM29l7kQZpwY80q6WDG"
1724,14,45,"JVM29l7kQZpwY80q6WDG"
1725,1,45,"JVM29l7kQZpwY80q6WDG"
1726,1,1400,"JZdg5V3PQo4vNEyWq0zl"
1727,1,1499,"JZdg5V3PQo4vNEyWq0zl"
1728,2,1500,"JZdg5V3PQo4vNEyWq0zl"
1729,1,1524,"JZdg5V3PQo4vNEyWq0zl"
1730,1,1525,"JZdg5V3PQo4vNEyWq0zl"
1731,2,1699,"JZdg5V3PQo4vNEyWq0zl"
1732,1,1700,"JZdg5V3PQo4vNEyWq0zl"
1733,1,1799,"JZdg5V3PQo4vNEyWq0zl"
1734,1,1799,"JZdg5V3PQo4vNEyWq0zl"
1735,1,2000,"JZdg5V3PQo4vNEyWq0zl"
1736,1,2200,"JZdg5V3PQo4vNEyWq0zl"
1737,1,2250,"JZdg5V3PQo4vNEyWq0zl"
1738,1,2500,"JZdg5V3PQo4vNEyWq0zl"
1739,1,4000,"JZdg5V3PQo4vNEyWq0zl"
1740,1,5500,"JZdg5V3PQo4vNEyWq0zl"
1741,1,260,"JZdg5V3PQoD9NEyWq0zl"
1742,15,280,"JZdg5V3PQoD9NEyWq0zl"
1743,3,280,"JZdg5V3PQoD9NEyWq0zl"
1744,5,295,"JZdg5V3PQoD9NEyWq0zl"
1745,3,300,"JZdg5V3PQoD9NEyWq0zl"
1746,2,300,"JZdg5V3PQoD9NEyWq0zl"
1747,2,300,"JZdg5V3PQoD9NEyWq0zl"
1748,8,320,"JZdg5V3PQoD9NEyWq0zl"
1749,4,370,"JZdg5V3PQoD9NEyWq0zl"
1750,3,370,"JZdg5V3PQoD9NEyWq0zl"
1751,3,386,"JZdg5V3PQoD9NEyWq0zl"
1752,3,387,"JZdg5V3PQoD9NEyWq0zl"
1753,8,390,"JZdg5V3PQoD9NEyWq0zl"
1754,5,390,"JZdg5V3PQoD9NEyWq0zl"
1755,17,395,"JZdg5V3PQoD9NEyWq0zl"
1756,30,840,"JZdg5V3PQoEKYEyWq0zl"
1757,30,840,"JZdg5V3PQoEKYEyWq0zl"
1758,8,848,"JZdg5V3PQoEKYEyWq0zl"
1759,11,1049,"JZdg5V3PQoEKYEyWq0zl"
1760,57,1098,"JZdg5V3PQoEKYEyWq0zl"
1761,26,1249,"JZdg5V3PQoEKYEyWq0zl"
1762,39,1288,"JZdg5V3PQoEKYEyWq0zl"
1763,30,1300,"JZdg5V3PQoEKYEyWq0zl"
1764,7,1399,"JZdg5V3PQoEKYEyWq0zl"
1765,220,1449,"JZdg5V3PQoEKYEyWq0zl"
1766,7,1500,"JZdg5V3PQoEKYEyWq0zl"
1767,3,1500,"JZdg5V3PQoEKYEyWq0zl"
1768,20,1554,"JZdg5V3PQoEKYEyWq0zl"
1769,7,1674,"JZdg5V3PQoEKYEyWq0zl"
1770,2,3000,"JZdg5V3PQoEKYEyWq0zl"
1771,450,5,"JZdg5V3PQoKQEyWq0zlB"
1772,400,5,"JZdg5V3PQoKQEyWq0zlB"
1773,360,5,"JZdg5V3PQoKQEyWq0zlB"
1774,280,5,"JZdg5V3PQoKQEyWq0zlB"
1775,250,5,"JZdg5V3PQoKQEyWq0zlB"
1776,200,5,"JZdg5V3PQoKQEyWq0zlB"
1777,776,6,"JZdg5V3PQoKQEyWq0zlB"
1778,646,6,"JZdg5V3PQoKQEyWq0zlB"
1779,467,6,"JZdg5V3PQoKQEyWq0zlB"
1780,400,6,"JZdg5V3PQoKQEyWq0zlB"
1781,342,6,"JZdg5V3PQoKQEyWq0zlB"
1782,250,6,"JZdg5V3PQoKQEyWq0zlB"
1783,200,6,"JZdg5V3PQoKQEyWq0zlB"
1784,117,6,"JZdg5V3PQoKQEyWq0zlB"
1785,71,6,"JZdg5V3PQoKQEyWq0zlB"
1786,8,25,"JZdg5V3PQoW0QEyWq0zl"
1787,8,25,"JZdg5V3PQoW0QEyWq0zl"
1788,7,25,"JZdg5V3PQoW0QEyWq0zl"
1789,3,25,"JZdg5V3PQoW0QEyWq0zl"
1790,1,25,"JZdg5V3PQoW0QEyWq0zl"
1791,1,25,"JZdg5V3PQoW0QEyWq0zl"
1792,1,25,"JZdg5V3PQoW0QEyWq0zl"
1793,1,25,"JZdg5V3PQoW0QEyWq0zl"
1794,1,25,"JZdg5V3PQoW0QEyWq0zl"
1795,151,26,"JZdg5V3PQoW0QEyWq0zl"
1796,5,26,"JZdg5V3PQoW0QEyWq0zl"
1797,2,27,"JZdg5V3PQoW0QEyWq0zl"
1798,1,28,"JZdg5V3PQoW0QEyWq0zl"
1799,52,30,"JZdg5V3PQoW0QEyWq0zl"
1800,44,30,"JZdg5V3PQoW0QEyWq0zl"
1801,1,370000,"JZdg5V3PQoZvLEyWq0zl"
1802,1,499994,"JZdg5V3PQoZvLEyWq0zl"
1803,1,500000,"JZdg5V3PQoZvLEyWq0zl"
1804,2,6250,"JZdg5V3PQobyLEyWq0zl"
1805,1,6350,"JZdg5V3PQobyLEyWq0zl"
1806,1,6400,"JZdg5V3PQobyLEyWq0zl"
1807,1,6500,"JZdg5V3PQobyLEyWq0zl"
1808,3,7000,"JZdg5V3PQobyLEyWq0zl"
1809,2,9000,"JZdg5V3PQobyLEyWq0zl"
1810,2,10000,"JZdg5V3PQobyLEyWq0zl"
1811,1,14000,"JZdg5V3PQobyLEyWq0zl"
1812,1,14000,"JZdg5V3PQobyLEyWq0zl"
1813,3,15000,"JZdg5V3PQobyLEyWq0zl"
1814,1,19000,"JZdg5V3PQobyLEyWq0zl"
1815,1,19900,"JZdg5V3PQobyLEyWq0zl"
1816,1,20000,"JZdg5V3PQobyLEyWq0zl"
1817,1,43999,"JZdg5V3PQobyLEyWq0zl"
1818,1,79000,"JZdg5V3PQobyLEyWq0zl"
1819,1,430000,"JZdg5V3PQoerYEyWq0zl"
1820,1,444444,"JZdg5V3PQoerYEyWq0zl"
1821,1,499999,"JZdg5V3PQoerYEyWq0zl"
1822,1,900000,"JZdg5V3PQoerYEyWq0zl"
1823,8,35,"JZdg5V3PQok0QEyWq0zl"
1824,1,35,"JZdg5V3PQok0QEyWq0zl"
1825,1,39,"JZdg5V3PQok0QEyWq0zl"
1826,13,40,"JZdg5V3PQok0QEyWq0zl"
1827,1,40,"JZdg5V3PQok0QEyWq0zl"
1828,1,40,"JZdg5V3PQok0QEyWq0zl"
1829,1,40,"JZdg5V3PQok0QEyWq0zl"
1830,1,40,"JZdg5V3PQok0QEyWq0zl"
1831,27,41,"JZdg5V3PQok0QEyWq0zl"
1832,18,41,"JZdg5V3PQok0QEyWq0zl"
1833,17,41,"JZdg5V3PQok0QEyWq0zl"
1834,16,41,"JZdg5V3PQok0QEyWq0zl"
1835,16,41,"JZdg5V3PQok0QEyWq0zl"
1836,8,41,"JZdg5V3PQok0QEyWq0zl"
1837,6,41,"JZdg5V3PQok0QEyWq0zl"
1838,2,7777,"JZdg5V3PQoz1LEyWq0zl"
1839,1,14990,"JZdg5V3PQoz1LEyWq0zl"
1840,1,15000,"JZdg5V3PQoz1LEyWq0zl"
1841,1,18000,"JZdg5V3PQoz1LEyWq0zl"
1842,1,19999,"JZdg5V3PQoz1LEyWq0zl"
1843,1,26999,"JZdg5V3PQoz1LEyWq0zl"
1844,1,28999,"JZdg5V3PQoz1LEyWq0zl"
1845,1,29000,"JZdg5V3PQoz1LEyWq0zl"
1846,5,30000,"JZdg5V3PQoz1LEyWq0zl"
1847,1,39999,"JZdg5V3PQoz1LEyWq0zl"
1848,1,44444,"JZdg5V3PQoz1LEyWq0zl"
1849,1,49999,"JZdg5V3PQoz1LEyWq0zl"
1850,1,100000,"JZdg5V3PQoz1LEyWq0zl"
1851,174,48,"O2xMjGdBN51PN9P1nyrv"
1852,121,48,"O2xMjGdBN51PN9P1nyrv"
1853,811,49,"O2xMjGdBN51PN9P1nyrv"
1854,8934,50,"O2xMjGdBN51PN9P1nyrv"
1855,4879,52,"O2xMjGdBN51PN9P1nyrv"
1856,324,52,"O2xMjGdBN51PN9P1nyrv"
1857,315,53,"O2xMjGdBN51PN9P1nyrv"
1858,5000,54,"O2xMjGdBN51PN9P1nyrv"
1859,2163,54,"O2xMjGdBN51PN9P1nyrv"
1860,2000,54,"O2xMjGdBN51PN9P1nyrv"
1861,3,55,"O2xMjGdBN51PN9P1nyrv"
1862,3,55,"O2xMjGdBN51PN9P1nyrv"
1863,1158,62,"O2xMjGdBN51PN9P1nyrv"
1864,1,22000,"O2xMjGdBN52xY9P1nyrv"
1865,3,23000,"O2xMjGdBN52xY9P1nyrv"
1866,1,34000,"O2xMjGdBN52xY9P1nyrv"
1867,1,34000,"O2xMjGdBN52xY9P1nyrv"
1868,1,35000,"O2xMjGdBN52xY9P1nyrv"
1869,1,35000,"O2xMjGdBN52xY9P1nyrv"
1870,5,39999,"O2xMjGdBN52xY9P1nyrv"
1871,44,977,"O2xMjGdBN55MN9P1nyrv"
1872,1,979,"O2xMjGdBN55MN9P1nyrv"
1873,41,980,"O2xMjGdBN55MN9P1nyrv"
1874,1,990,"O2xMjGdBN55MN9P1nyrv"
1875,2,1000,"O2xMjGdBN55MN9P1nyrv"
1876,1,1000,"O2xMjGdBN55MN9P1nyrv"
1877,1,1049,"O2xMjGdBN55MN9P1nyrv"
1878,1,1050,"O2xMjGdBN55MN9P1nyrv"
1879,4,1090,"O2xMjGdBN55MN9P1nyrv"
1880,4,1100,"O2xMjGdBN55MN9P1nyrv"
1881,5,1200,"O2xMjGdBN55MN9P1nyrv"
1882,2,1500,"O2xMjGdBN55MN9P1nyrv"
1883,29,3000,"O2xMjGdBN55MN9P1nyrv"
1884,2,3600,"O2xMjGdBN55MN9P1nyrv"
1885,4,3950,"O2xMjGdBN55MN9P1nyrv"
1886,1,990,"O2xMjGdBN56MY9P1nyrv"
1887,1,990,"O2xMjGdBN56MY9P1nyrv"
1888,1,999,"O2xMjGdBN56MY9P1nyrv"
1889,1,1000,"O2xMjGdBN56MY9P1nyrv"
1890,1,1000,"O2xMjGdBN56MY9P1nyrv"
1891,2,1500,"O2xMjGdBN56MY9P1nyrv"
1892,1,1600,"O2xMjGdBN56MY9P1nyrv"
1893,1,2300,"O2xMjGdBN56MY9P1nyrv"
1894,1,2499,"O2xMjGdBN56MY9P1nyrv"
1895,1,2500,"O2xMjGdBN56MY9P1nyrv"
1896,1,3256,"O2xMjGdBN56MY9P1nyrv"
1897,1,3500,"O2xMjGdBN56MY9P1nyrv"
1898,3,3999,"O2xMjGdBN56MY9P1nyrv"
1899,3,5000,"O2xMjGdBN56MY9P1nyrv"
1900,2,5000,"O2xMjGdBN56MY9P1nyrv"
1901,1,250000,"O2xMjGdBN5E2N9P1nyrv"
1902,1,299978,"O2xMjGdBN5E2N9P1nyrv"
1903,6,850,"O2xMjGdBN5M6N9P1nyrv"
1904,1,873,"O2xMjGdBN5M6N9P1nyrv"
1905,4,874,"O2xMjGdBN5M6N9P1nyrv"
1906,2,875,"O2xMjGdBN5M6N9P1nyrv"
1907,1,888,"O2xMjGdBN5M6N9P1nyrv"
1908,6,900,"O2xMjGdBN5M6N9P1nyrv"
1909,5,900,"O2xMjGdBN5M6N9P1nyrv"
1910,3,900,"O2xMjGdBN5M6N9P1nyrv"
1911,2,900,"O2xMjGdBN5M6N9P1nyrv"
1912,1,920,"O2xMjGdBN5M6N9P1nyrv"
1913,5,939,"O2xMjGdBN5M6N9P1nyrv"
1914,28,940,"O2xMjGdBN5M6N9P1nyrv"
1915,4,949,"O2xMjGdBN5M6N9P1nyrv"
1916,10,950,"O2xMjGdBN5M6N9P1nyrv"
1917,1,950,"O2xMjGdBN5M6N9P1nyrv"
1918,639,5,"O2xMjGdBN5MN9P1nyrvR"
1919,489,5,"O2xMjGdBN5MN9P1nyrvR"
1920,10,5,"O2xMjGdBN5MN9P1nyrvR"
1921,150,6,"O2xMjGdBN5MN9P1nyrvR"
1922,75,6,"O2xMjGdBN5MN9P1nyrvR"
1923,1993,7,"O2xMjGdBN5MN9P1nyrvR"
1924,1722,7,"O2xMjGdBN5MN9P1nyrvR"
1925,1131,7,"O2xMjGdBN5MN9P1nyrvR"
1926,1051,7,"O2xMjGdBN5MN9P1nyrvR"
1927,350,7,"O2xMjGdBN5MN9P1nyrvR"
1928,129,7,"O2xMjGdBN5MN9P1nyrvR"
1929,86,7,"O2xMjGdBN5MN9P1nyrvR"
1930,82,7,"O2xMjGdBN5MN9P1nyrvR"
1931,74,7,"O2xMjGdBN5MN9P1nyrvR"
1932,59,7,"O2xMjGdBN5MN9P1nyrvR"
1933,4,77,"O2xMjGdBN5MqN9P1nyrv"
1934,2,77,"O2xMjGdBN5MqN9P1nyrv"
1935,2,77,"O2xMjGdBN5MqN9P1nyrv"
1936,1,78,"O2xMjGdBN5MqN9P1nyrv"
1937,1,79,"O2xMjGdBN5MqN9P1nyrv"
1938,1,80,"O2xMjGdBN5MqN9P1nyrv"
1939,1,84,"O2xMjGdBN5MqN9P1nyrv"
1940,1,95,"O2xMjGdBN5MqN9P1nyrv"
1941,2,97,"O2xMjGdBN5MqN9P1nyrv"
1942,1,98,"O2xMjGdBN5MqN9P1nyrv"
1943,1,100,"O2xMjGdBN5MqN9P1nyrv"
1944,2,105,"O2xMjGdBN5MqN9P1nyrv"
1945,2,105,"O2xMjGdBN5MqN9P1nyrv"
1946,3,108,"O2xMjGdBN5MqN9P1nyrv"
1947,2,108,"O2xMjGdBN5MqN9P1nyrv"
1948,1,91919,"O2xMjGdBN5VPY9P1nyrv"
1949,2,91999,"O2xMjGdBN5VPY9P1nyrv"
1950,3,92997,"O2xMjGdBN5VPY9P1nyrv"
1951,1,92998,"O2xMjGdBN5VPY9P1nyrv"
1952,5,93900,"O2xMjGdBN5VPY9P1nyrv"
1953,1,95000,"O2xMjGdBN5VPY9P1nyrv"
1954,1,63000,"O2xMjGdBN5ZRY9P1nyrv"
1955,2,64000,"O2xMjGdBN5ZRY9P1nyrv"
1956,1,65000,"O2xMjGdBN5ZRY9P1nyrv"
1957,1,68999,"O2xMjGdBN5ZRY9P1nyrv"
1958,1,83500,"O2xMjGdBN5ZRY9P1nyrv"
1959,1,87000,"O2xMjGdBN5ZRY9P1nyrv"
1960,1,2799999,"O2xMjGdBN5aWN9P1nyrv"
1961,1,40000,"O2xMjGdBN5bqY9P1nyrv"
1962,1,219999,"O2xMjGdBN5bqY9P1nyrv"
1963,5,53,"O2xMjGdBN5oML9P1nyrv"
1964,29,54,"O2xMjGdBN5oML9P1nyrv"
1965,15,54,"O2xMjGdBN5oML9P1nyrv"
1966,15,54,"O2xMjGdBN5oML9P1nyrv"
1967,26,55,"O2xMjGdBN5oML9P1nyrv"
1968,1,55,"O2xMjGdBN5oML9P1nyrv"
1969,40,56,"O2xMjGdBN5oML9P1nyrv"
1970,26,56,"O2xMjGdBN5oML9P1nyrv"
1971,25,56,"O2xMjGdBN5oML9P1nyrv"
1972,1,56,"O2xMjGdBN5oML9P1nyrv"
1973,23,58,"O2xMjGdBN5oML9P1nyrv"
1974,1,58,"O2xMjGdBN5oML9P1nyrv"
1975,55,60,"O2xMjGdBN5oML9P1nyrv"
1976,3,60,"O2xMjGdBN5oML9P1nyrv"
1977,2,60,"O2xMjGdBN5oML9P1nyrv"
1978,351,80,"O2xMjGdBN5oPL9P1nyrv"
1979,385,81,"O2xMjGdBN5oPL9P1nyrv"
1980,31,81,"O2xMjGdBN5oPL9P1nyrv"
1981,176,82,"O2xMjGdBN5oPL9P1nyrv"
1982,42,84,"O2xMjGdBN5oPL9P1nyrv"
1983,173,85,"O2xMjGdBN5oPL9P1nyrv"
1984,1,94,"O2xMjGdBN5oPL9P1nyrv"
1985,401,95,"O2xMjGdBN5oPL9P1nyrv"
1986,62,95,"O2xMjGdBN5oPL9P1nyrv"
1987,152,148,"O2xMjGdBN5oPL9P1nyrv"
1988,1,200,"O2xMjGdBN5oPL9P1nyrv"
1989,1,200,"O2xMjGdBN5oPL9P1nyrv"
1990,66,800,"O2xMjGdBN5oPL9P1nyrv"
1991,1,899,"O2xMjGdBN5oPL9P1nyrv"
1992,90,9999,"O2xMjGdBN5oPL9P1nyrv"
1993,363,68,"O2xMjGdBN5xPQ9P1nyrv"
1994,61,68,"O2xMjGdBN5xPQ9P1nyrv"
1995,138,70,"O2xMjGdBN5xPQ9P1nyrv"
1996,33,92,"O2xMjGdBN5xPQ9P1nyrv"
1997,68,93,"O2xMjGdBN5xPQ9P1nyrv"
1998,31,93,"O2xMjGdBN5xPQ9P1nyrv"
1999,30,94,"O2xMjGdBN5xPQ9P1nyrv"
2000,129,95,"O2xMjGdBN5xPQ9P1nyrv"
2001,101,110,"O2xMjGdBN5xPQ9P1nyrv"
2002,100,110,"O2xMjGdBN5xPQ9P1nyrv"
2003,1,120,"O2xMjGdBN5xPQ9P1nyrv"
2004,118,220,"O2xMjGdBN5xPQ9P1nyrv"
2005,231,222,"O2xMjGdBN5xPQ9P1nyrv"
2006,1,594,"O2xMjGdBN5xPQ9P1nyrv"
